REGION_DE_NAISSANCE,CREDIT,NIVEAU,SESSION,MENTION,MOYENNE ANNUELLE,RESULTAT,RESULTAT APP EVALUATION,Année BAC,Sexe,Série,Ets. de provenance,Type candidature,Académie de l'Ets. Prov.,Résidence,Centre d'Ec.,Nbre Fois au BAC,Mention,Résultat,Groupe Résultat,Année de l'Extrait EC,Moy. nde,Moy. ère,Moy. S Term.,Moy. S Term..1,MATH,SCPH,FR,PHILO,AN,SVT,COME,AFTA,EPAT,Tot. Pts au Grp.,Moyenne au Grp.,Moy. Gle,Moy. sur Mat.Fond.,Age en Décembre 2018,Score DAP,Rang DAP,Score L1,Rang L1,S1,S2,S3,Homme,Femme,Série_Encode,Sexe_Encode,RESULTAT_Encode,SESSION_Encode,MENTION_Encode,Academie perf.,Residence perf.,Résidence_Encode,Ets. de provenance_Encode,Centre d'Ec._Encode,Académie de l'Ets. Prov._Encode,REGION_DE_NAISSANCE_Encode
 Dakar,45,1,Deuxième Session,NULL,8.62,AUTORISE,1,2018,F,S2,LYCEE JOHN F KENNEDY,O,Académie de Dakar,DAKAR,LYCEE LAMINE GUEYE,1,Pass,ADM,1,1999,14.61,11.73,13.0,12.56,13,12,10,11,9,6.0,0.0,0.0,0.0,269,10.35,10.35,10.18,19,199.0,202,8.62,191,0,1,0,0,1,1,0,1,0,4,11.080526315789474,10.754516129032258,7,114,84,0,0
0,60,1,Première Session,Passable,11.49,PASSE,1,2018,F,S1,LYCEE LAMINE GUEYE,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,2,Pass,ADM,2,2014,12.74,10.06,13.58,12.86,8,13,8,7,4,6.0,0.0,0.0,0.0,251,9.3,11.07,13.5,19,247.0,99,111.49,47,1,0,0,0,1,0,0,2,1,0,11.080526315789474,10.754516129032258,7,116,104,0,11
 Saint-Louis,27,1,Deuxième Session,NULL,7.37,NON ADMIS,1,2018,M,S2,LYCEE DE TASSINERE,O,Académie de Saint - Louis,TASSINERE,LYCEE DE TASSINERE,1,Pass,ADM,2,2005,9.74,10.94,8.8,10.17,12,10,7,6,8,6.0,0.0,0.0,0.0,217,8.35,10.65,12.0,21,168.0,250,7.37,233,0,1,0,1,0,1,1,0,0,4,10.955625,10.986666666666666,74,98,75,11,7
 Fatick,8,1,Deuxième Session,NULL,4.36,NON ADMIS,1,2018,M,S2,LYCEE DE MBELLACADIAO,O,Académie de Fatick,MBELACADIAO,LYCEE DE MBELLACADIAO,1,Pass,ADM,2,2010,9.28,13.03,11.02,11.94,4,10,10,8,9,10.0,0.0,0.0,0.0,226,8.69,11.69,12.47,20,96.0,347,4.36,310,0,1,0,1,0,1,1,0,0,4,10.715652173913044,11.77,43,77,55,2,2
 Louga,25,1,Deuxième Session,NULL,4.96,NON ADMIS,1,2018,M,S2,LYCEE MACODOU KANGUE SALL,O,Académie de Louga,KEBEMER,LYCEE MACODOU KANGUE SALL,1,Pass,ADM,2,1998,11.81,11.36,10.61,11.03,15,12,8,5,4,5.0,0.0,0.0,0.0,233,8.96,12.19,15.0,20,207.0,190,4.96,289,0,1,0,1,0,1,1,0,0,4,10.847500000000002,10.84,30,120,87,7,5
 Matam,6,1,Deuxième Session,NULL,2.64,NON ADMIS,1,2018,F,S2,LYCEE DE OUROSSOGUI,O,Académie de Matam,OUROSSOGUI,LYCEE DE OUROSSOGUI,1,Pass,ADM,2,2010,13.01,9.61,8.37,9.09,5,11,11,8,9,4.0,0.0,0.0,0.0,208,8.0,10.27,9.88,19,121.0,330,2.64,339,0,1,0,0,1,1,0,0,0,4,11.285714285714286,10.27,56,87,64,8,6
 Diourbel,33,1,Deuxième Session,NULL,6.89,NON ADMIS,1,2018,M,S2,LYCEE WAOUNDE NDIAYE,O,Académie de Tambacounda,BAKEL,LYCEE WAOUNDE NDIAYE,1,Pass,ADM,1,2011,12.66,10.95,9.6,10.8,12,15,10,11,12,3.0,0.0,0.0,0.0,260,10.0,10.0,9.88,20,198.0,203,6.89,244,0,1,0,1,0,1,1,0,0,4,11.0,10.5825,0,140,102,13,1
 Kaolack,5,1,Deuxième Session,NULL,4.95,NON ADMIS,1,2018,M,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,2,Pass,ADM,2,2009,10.12,9.72,8.75,9.04,17,10,8,9,9,4.0,0.0,0.0,0.0,245,9.42,10.81,12.06,22,202.35,198,4.95,291,0,1,0,1,0,1,1,0,0,4,10.863333333333333,11.245,29,139,13,4,3
 Saint-Louis,22,1,Deuxième Session,NULL,6.37,NON ADMIS,1,2018,F,S2,MIKADO ,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,1,Pass,ADM,1,1999,13.68,10.61,10.58,12.82,18,9,11,6,8,6.0,0.0,0.0,0.0,267,10.27,10.27,10.59,19,226.0,154,6.37,259,0,1,0,0,1,1,0,0,0,4,11.080526315789474,10.754516129032258,7,142,22,0,7
 Thiès,60,1,Première Session,Passable,10.72,PASSE,1,2018,M,S2,LYCEE JULES SAGNA,O,Académie de Thiès,THIES,LYCEE D' ENSEIGNEMENT TECHNIQUE ET DE FORMATION PR,1,Pass,ADM,1,2008,13.85,11.62,10.97,11.3,15,14,10,4,7,5.0,0.0,0.0,0.0,260,10.0,10.0,11.12,19,229.0,148,110.72,76,0,1,0,1,0,1,1,2,1,0,10.926122448979593,11.295625,76,115,30,14,9
 Diourbel,0,1,Deuxième Session,NULL,3.23,NON ADMIS,1,2018,M,S1,LYCEE DE BAMBEY SERERE,O,Académie de Diourbel,BAMBEY SERERE,LYCEE DE BAMBEY SERERE,1,Pass,ADM,2,2001,13.6,11.65,10.84,10.56,9,9,9,9,5,8.0,0.0,0.0,0.0,238,8.81,10.89,12.5,20,235.0,135,3.23,328,1,0,0,1,0,0,1,0,0,4,11.153636363636364,10.846666666666666,1,54,34,1,1
 Louga,38,1,Deuxième Session,NULL,7.6,NON ADMIS,1,2018,M,S2,LYCEE MACODOU KANGUE SALL,O,Académie de Louga,KEBEMER,LYCEE MACODOU KANGUE SALL,1,Pass,ADM,2,1998,11.88,11.04,8.06,9.27,12,11,7,4,8,4.0,0.0,0.0,0.0,213,8.19,13.38,15.88,20,174.0,241,7.6,224,0,1,0,1,0,1,1,0,0,4,10.847500000000002,10.84,30,120,87,7,5
 Thiès,40,1,Deuxième Session,NULL,9.24,NON ADMIS,1,2018,M,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,3,Pass,ADM,2,2009,11.15,9.73,11.43,12.05,14,9,5,5,9,4.0,0.0,0.0,0.0,214,8.23,11.81,14.0,21,162.0,261,9.24,167,0,1,0,1,0,1,1,0,0,4,10.926122448979593,11.154,77,31,23,14,9
 Diourbel,60,1,Deuxième Session,Passable,10.69,PASSE,1,2018,M,S1,LYCEE MAME THIERNO BIRAHIM MBACKE,O,Académie de Louga,DAROU MOUSTY,LYCEE MAME THIERNO BIRAHIM MBACKE,1,Pass,ADM,1,2006,14.47,14.59,11.45,13.05,10,11,10,12,10,12.0,0.0,0.0,0.0,290,10.74,10.74,10.5,19,266.0,62,10.69,124,1,0,0,1,0,0,1,2,0,0,10.847500000000002,10.56,9,124,90,7,1
Kaffrine,3,1,Deuxième Session,NULL,4.87,NON ADMIS,1,2018,M,S2,LYCEE EL HADJI IBRAHIMA BA KOUNGHEUL,O,Académie de Kaffrine,KOUNGHEUL,LYCEE EL HADJI IBRAHIMA BA KOUNGHEUL,1,Pass,ADM,1,2007,13.49,10.84,8.77,10.02,12,10,11,6,10,9.0,0.0,0.0,0.0,260,10.0,10.0,10.24,21,168.0,250,4.87,296,0,1,0,1,0,1,1,0,0,4,10.7975,10.0,36,111,83,3,12
 Thiès,60,1,Première Session,Passable,10.98,PASSE,1,2018,M,S2,LYCEE DE FAHU II,O,Académie de Thiès,THIES,ECOLE ELEMENTAIRE GERMAINE LE GOFF DE THIES,1,ABien,ADM,1,2010,10.87,11.7,11.34,12.33,18,15,7,12,4,10.0,0.0,0.0,0.0,314,12.08,12.08,14.12,19,282.0,36,110.98,63,0,1,0,1,0,1,1,2,1,0,10.926122448979593,11.295625,76,63,18,14,9
 Dakar,50,1,Deuxième Session,NULL,9.07,AUTORISE,1,2018,M,S1,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,1,Pass,ADM,1,1998,14.56,12.21,11.2,11.24,8,11,13,7,13,6.0,0.0,0.0,0.0,270,10.0,10.0,9.5,20,238.0,124,9.07,175,1,0,0,1,0,0,1,1,0,4,10.693384615384616,10.695217391304348,60,100,77,9,0
 Thiès,60,1,Deuxième Session,Passable,11.15,PASSE,1,2018,M,S2,LYCEE DE NGOUNDIANE,O,Académie de Thiès,NGOUNDIANE,LYCEE DE NGOUNDIANE,1,Pass,ADM,2,2006,10.03,12.89,9.8,10.95,8,11,5,3,11,4.0,0.0,0.0,0.0,208,8.0,10.92,11.59,21,138.0,308,11.15,115,0,1,0,1,0,1,1,2,0,0,10.926122448979593,11.46,52,84,61,14,9
 Dakar,10,1,Deuxième Session,NULL,2.3,NON ADMIS,1,2018,M,S2,LYCEE MAME CHEIKH MBAYE,O,Académie de Tambacounda,TAMBACOUNDA,LYCEE MAME CHEIKH MBAYE,1,Pass,ADM,1,1999,13.84,11.32,10.75,9.95,11,12,9,8,7,13.0,0.0,0.0,0.0,285,10.96,10.96,12.06,19,181.0,230,2.3,342,0,1,0,1,0,1,1,0,0,4,11.0,11.202,73,123,89,13,0
 Louga,23,1,Deuxième Session,NULL,7.78,NON ADMIS,1,2018,F,S2,LYCEE MACODOU KANGUE SALL,O,Académie de Louga,KEBEMER,LYCEE MACODOU KANGUE SALL,1,Pass,ADM,1,1998,14.63,11.42,11.91,11.71,12,11,11,13,10,6.0,0.0,0.0,0.0,264,10.15,10.15,9.53,20,174.0,241,7.78,217,0,1,0,0,1,1,0,0,0,4,10.847500000000002,10.84,30,120,87,7,5
 Ziguinchor,40,1,Deuxième Session,NULL,8.5,NON ADMIS,1,2018,M,S2,CANDIDAT INDIVIDUEL ZIGUINCHOR (CAOSP),I,Académie de Ziguinchor,ZIGUINCHOR,LYCEE DE BAILA,5,Pass,ADM,2,1992,0.0,0.0,0.0,0.0,8,11,3,5,8,9.0,0.0,0.0,0.0,220,8.46,10.92,10.71,26,117.3,335,8.5,194,0,1,0,1,0,1,1,0,0,4,11.659166666666666,11.339999999999998,82,1,33,15,10
 Kaolack,12,1,Deuxième Session,NULL,3.83,NON ADMIS,1,2018,M,S2,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,3,Pass,ADM,1,2007,10.57,11.34,11.45,11.35,13,10,9,8,8,10.0,0.0,0.0,0.0,260,10.0,10.0,10.88,22,159.3,270,3.83,317,0,1,0,1,0,1,1,0,0,4,10.693384615384616,10.744285714285713,32,141,103,9,3
 Fatick,60,1,Première Session,Passable,11.45,PASSE,1,2018,F,S1,LYCEE DE NIAKHAR,O,Académie de Fatick,NIAKHAR,LYCEE DE NIAKHAR,1,Pass,ADM,1,1998,14.03,13.93,12.83,12.91,10,7,12,11,12,13.0,0.0,0.0,0.0,279,10.33,10.33,8.5,20,232.0,143,111.45,48,1,0,0,0,1,0,0,2,1,0,10.715652173913044,10.876666666666667,53,85,62,2,2
 Saint-Louis,17,1,Deuxième Session,NULL,5.43,NON ADMIS,1,2018,F,S2,LYCEE EL HADJ OMAR FOUTIYOU TALL,O,Académie de Saint - Louis,SAINT LOUIS,LYCEE TECHNIQUE ANDRE PEYTAVIN,2,Pass,ADM,1,1997,9.93,9.78,10.6,10.67,12,10,12,6,10,9.0,0.0,0.0,0.0,264,10.15,10.15,10.24,21,159.6,269,5.43,276,0,1,0,0,1,1,0,0,0,4,10.955625,11.15125,67,109,99,11,7
 Saint-Louis,35,1,Deuxième Session,NULL,7.17,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE DIDIER MARIE,O,Académie de Saint - Louis,SAINT LOUIS,LYCEE TECHNIQUE ANDRE PEYTAVIN,1,Bien,ADM,1,1999,13.68,14.67,13.32,15.35,18,15,12,12,13,14.0,0.0,0.0,0.0,366,14.08,14.08,15.53,20,282.0,36,7.17,237,0,1,0,0,1,1,0,0,0,4,10.955625,11.15125,67,14,99,11,7
 Louga,7,1,Deuxième Session,NULL,4.9,NON ADMIS,1,2018,M,S2,LYCEE ALBOURY NDIAYE,O,Académie de Louga,LINGUERE,LYCEE ALBOURY NDIAYE,1,Pass,ADM,1,2008,15.73,12.66,12.26,11.52,9,10,10,14,16,7.0,0.0,0.0,0.0,260,10.0,10.0,8.65,19,151.0,286,4.9,293,0,1,0,1,0,1,1,0,0,4,10.847500000000002,10.825,38,35,24,7,5
 Dakar,60,1,Première Session,Passable,10.55,PASSE,1,2018,M,S2,LYCEE DE FISSEL,O,Académie de Thiès,FISSEL,LYCEE DE FISSEL,1,ABien,ADM,1,1999,14.89,13.68,14.41,15.0,19,12,11,8,10,14.0,0.0,0.0,0.0,347,13.35,13.35,14.76,20,263.0,69,110.55,80,0,1,0,1,0,1,1,2,1,0,10.926122448979593,11.675,18,65,45,14,0
 Kaolack,60,1,Deuxième Session,Passable,10.31,PASSE,1,2018,F,S2,LYCEE DE NDOFFANE,O,Académie de Kaolack,NDOFFANE,LYCEE DE NDOFFANE,1,Pass,ADM,1,1999,12.82,12.32,10.58,11.0,12,11,11,7,11,7.0,0.0,0.0,0.0,260,10.0,10.0,9.88,19,184.0,226,10.31,138,0,1,0,0,1,1,0,2,0,0,10.863333333333333,10.18,49,82,59,4,3
 Louga,10,1,Deuxième Session,NULL,5.49,NON ADMIS,1,2018,M,S2,ECOLE PRIVEE LES GENIES DU GUETH,O,Académie de Louga,KEBEMER,LYCEE MACODOU KANGUE SALL,2,Pass,ADM,1,1996,9.38,11.66,12.26,7.95,13,13,6,11,7,8.0,0.0,0.0,0.0,260,10.0,10.0,11.24,22,185.25,224,5.49,274,0,1,0,1,0,1,1,0,0,4,10.847500000000002,10.84,30,20,87,7,5
 Saint-Louis,48,1,Deuxième Session,NULL,8.83,AUTORISE,1,2018,M,S2,LYCEE DE ROSSO SENEGAL,O,Académie de Saint - Louis,ROSSO SENEGAL,LYCEE DE ROSSO SENEGAL,2,Pass,ADM,1,2009,12.38,9.75,12.61,11.58,16,14,11,8,8,4.0,0.0,0.0,0.0,269,10.35,10.35,11.06,20,216.6,171,8.83,184,0,1,0,1,0,1,1,1,0,4,10.955625,10.35,65,92,69,11,7
 Dakar,48,1,Deuxième Session,NULL,9.4,AUTORISE,1,2018,M,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,CEM THIAROYE 44,1,Pass,ADM,1,1996,12.19,11.58,10.85,11.39,17,10,10,7,4,11.0,0.0,0.0,0.0,281,10.81,10.81,12.41,22,213.0,182,9.4,160,0,1,0,1,0,1,1,1,0,4,10.693384615384616,10.695217391304348,60,100,10,9,0
 Diourbel,3,1,Deuxième Session,NULL,2.86,NON ADMIS,1,2018,M,S2,LYCEE DE BAMBEY SERERE,O,Académie de Diourbel,BAMBEY SERERE,LYCEE DE BAMBEY SERERE,2,Pass,ADM,2,2008,11.45,10.4,9.2,8.96,6,9,8,9,11,4.0,0.0,0.0,0.0,208,8.0,11.46,10.94,22,102.6,345,2.86,333,0,1,0,1,0,1,1,0,0,4,11.153636363636364,10.846666666666666,1,54,34,1,1
 Kaolack,60,1,Première Session,Assez-Bien,12.74,PASSE,1,2018,M,S1,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,1,ABien,ADM,1,2010,14.26,13.34,13.48,14.4,16,12,10,10,14,3.0,0.0,0.0,0.0,326,12.07,12.07,14.0,19,346.0,2,112.74,28,1,0,0,1,0,0,1,2,1,1,10.863333333333333,11.245,29,139,12,4,3
 Thiès,8,1,Deuxième Session,NULL,5.94,NON ADMIS,1,2018,M,S2,LYCEE DE SANDIARA,O,Académie de Thiès,SANDIARA,LYCEE DE SANDIARA,2,Pass,ADM,2,2006,9.92,11.59,12.46,11.57,10,10,8,6,8,9.0,0.0,0.0,0.0,233,8.96,10.27,11.06,23,142.5,300,5.94,266,0,1,0,1,0,1,1,0,0,4,10.926122448979593,10.666666666666666,69,94,71,14,9
 Dakar,15,1,Deuxième Session,NULL,6.4,NON ADMIS,1,2018,F,S2,LYCEE DAROU KHOUDOSS ,O,Académie de Thiès,DAROU KHOUDOSS,LYCEE DAROU KHOUDOSS ,2,Pass,ADM,2,1995,10.99,9.74,10.19,9.66,10,10,6,5,3,8.0,0.0,0.0,0.0,208,8.0,10.0,11.41,23,142.5,300,6.4,258,0,1,0,0,1,1,0,0,0,4,10.926122448979593,10.21,8,53,32,14,0
 Thiès,60,1,Deuxième Session,Assez-Bien,12.2,PASSE,1,2018,M,S2,LYCEE LEOPOLD SEDAR SENGHOR,O,Académie de Thiès,JOAL,LYCEE LEOPOLD SEDAR SENGHOR,1,Pass,ADM,1,1997,14.03,11.42,11.46,11.64,12,14,10,8,8,10.0,0.0,0.0,0.0,284,10.92,10.92,12.0,21,192.0,215,12.2,102,0,1,0,1,0,1,1,2,0,1,10.926122448979593,10.46,24,117,85,14,9
 Thiès,60,1,Première Session,Passable,11.35,PASSE,1,2018,M,S1,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,1,Pass,ADM,1,1999,15.69,13.02,12.08,12.96,9,12,8,13,12,13.0,0.0,0.0,0.0,292,10.81,10.81,10.5,19,263.0,69,111.35,51,1,0,0,1,0,0,1,2,1,0,10.926122448979593,11.154,77,31,23,14,9
 Diourbel,43,1,Deuxième Session,NULL,8.24,AUTORISE,1,2018,M,S1,LYCEE DE NDANGALMA,O,Académie de Diourbel,NDANGALMA,LYCEE DE NDANGALMA,2,Pass,ADM,2,2002,13.75,10.53,10.08,9.33,7,10,7,6,7,8.0,0.0,0.0,0.0,216,8.0,11.78,14.5,22,211.85,185,8.24,204,1,0,0,1,0,0,1,1,0,4,11.153636363636364,10.950000000000001,48,81,58,1,1
 Kaolack,18,1,Deuxième Session,NULL,6.54,NON ADMIS,1,2018,M,S2,LYCEE DE KAHONE,O,Académie de Kaolack,KAHONE,LYCEE DE KAHONE,1,Pass,ADM,2,2011,11.52,10.5,10.73,10.4,14,11,7,5,10,6.0,0.0,0.0,0.0,242,9.31,11.73,13.29,18,202.0,199,6.54,255,0,1,0,1,0,1,1,0,0,4,10.863333333333333,10.59,27,68,48,4,3
 Kaolack,60,1,Première Session,Passable,10.34,PASSE,1,2018,M,S1,LYCEE BLAISE DIAGNE,O,Académie de Dakar,DAKAR,LYCEE TECHNIQUE INDUSTRIEL DELAFOSSE,1,Pass,ADM,1,2007,14.06,12.51,13.04,12.24,8,13,10,11,15,8.0,0.0,0.0,0.0,292,10.81,10.81,10.5,19,260.0,75,110.34,85,1,0,0,1,0,0,1,2,1,0,11.080526315789474,10.754516129032258,7,41,101,0,3
 Kaolack,8,1,Deuxième Session,NULL,2.83,NON ADMIS,1,2018,M,S2,LYCEE MACIRE BA DE KEDOUGOU,O,Académie de Kédougou,KEDOUGOU,LYCEE TECHNIQUE INDUSTRIEL DE KEDOUGOU,1,Pass,ADM,2,2010,11.72,11.2,11.76,10.76,4,10,10,5,11,8.0,0.0,0.0,0.0,213,8.19,10.04,10.06,19,106.0,342,2.83,335,0,1,0,1,0,1,1,0,0,4,10.87,10.87,31,119,100,6,3
 Dakar,47,1,Deuxième Session,NULL,9.54,AUTORISE,1,2018,M,S2,LYCEE SAMBA DIONE DE GANDIAYE,O,Académie de Kaolack,GANDIAYE,LYCEE SAMBA DIONE DE GANDIAYE,1,Pass,ADM,2,2015,14.9,12.29,12.68,11.37,12,9,9,7,8,6.0,0.0,0.0,0.0,227,8.73,10.23,10.94,18,172.0,244,9.54,154,0,1,0,1,0,1,1,1,0,4,10.863333333333333,10.615,19,130,94,4,0
 Dakar,15,1,Deuxième Session,NULL,5.21,NON ADMIS,1,2018,M,S2,LYCEE ABDOULAYE SADJI,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,2,Pass,ADM,2,1996,11.21,9.5,8.32,9.31,12,11,5,7,5,7.0,0.0,0.0,0.0,222,8.54,10.15,11.29,22,165.29999999999998,257,5.21,285,0,1,0,1,0,1,1,0,0,4,10.668399999999998,10.72,66,32,92,10,0
 Fatick,8,1,Deuxième Session,NULL,2.91,NON ADMIS,1,2018,F,S2,COURS PRIVES MBOUTOU SOW,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,1,Pass,ADM,1,1999,12.78,11.5,11.72,12.17,8,12,11,10,9,8.0,0.0,0.0,0.0,260,10.0,10.0,9.41,19,154.0,278,2.91,332,0,1,0,0,1,1,0,0,0,4,10.863333333333333,11.245,29,8,12,4,2
 Ziguinchor,60,1,Première Session,Passable,10.24,PASSE,1,2018,M,S1,LYCEE AHOUNE SANE,O,Académie de Ziguinchor,BIGNONA,CEM ARFANG BESIRE SONKO,1,Pass,ADM,2,2011,13.44,11.96,9.22,9.2,5,11,11,5,6,6.0,0.0,0.0,0.0,221,8.19,10.33,11.5,18,221.0,164,110.24,87,1,0,0,1,0,0,1,2,1,0,11.659166666666666,11.636666666666665,3,34,1,15,10
 Dakar,43,1,Deuxième Session,NULL,8.39,AUTORISE,1,2018,M,S2,LYCEE CAMP MARCHAND DE RUFISQUE,O,Académie de Rufisque,RUFISQUE,CEM MOMAR SENE WALY,2,Pass,ADM,1,1995,12.52,10.47,12.75,11.97,17,11,7,9,7,5.0,0.0,0.0,0.0,260,10.0,10.0,10.65,23,208.04999999999998,188,8.39,199,0,1,0,1,0,1,1,1,0,4,10.668399999999998,10.72,66,43,8,10,0
 Thiès,44,1,Deuxième Session,NULL,9.26,AUTORISE,1,2018,M,S2,LYCEE DE SALY,O,Académie de Thiès,SALY,LYCEE DE SALY,1,Pass,ADM,1,2008,9.57,10.77,10.0,9.83,17,14,5,6,3,7.0,0.0,0.0,0.0,262,10.08,10.08,12.41,20,237.0,129,9.26,165,0,1,0,1,0,1,1,1,0,4,10.926122448979593,10.08,68,93,70,14,9
 Dakar,60,1,Première Session,Très-Bien,16.8,PASSE,1,2018,M,S1,PRYTANEE MILITAIRE,O,Académie de Saint - Louis,SAINT LOUIS,LYCEE TECHNIQUE ANDRE PEYTAVIN,1,ABien,ADM,1,2000,16.16,16.01,14.0,12.99,13,9,16,16,15,5.0,0.0,0.0,0.0,336,12.44,12.44,11.0,18,301.0,21,116.8,2,1,0,0,1,0,0,1,2,1,3,10.955625,11.15125,67,146,99,11,0
 Dakar,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,F,S1,LYCEE ABDOULAYE SADJI,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,1,Pass,ADM,1,2000,16.02,12.43,9.8,10.64,9,11,11,9,7,9.0,0.0,0.0,0.0,270,10.0,10.0,10.0,18,257.0,79,10.0,148,1,0,0,0,1,0,0,2,0,0,10.668399999999998,10.72,66,32,92,10,0
 Dakar,6,1,Deuxième Session,NULL,4.97,NON ADMIS,1,2018,M,S2,LYCEE EL HADJI IBRAHIMA DIOP DE YEUMBEUL,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,1,Pass,ADM,2,1998,10.5,13.16,11.2,10.92,14,10,6,7,5,6.0,0.0,0.0,0.0,226,8.69,12.38,14.71,20,186.0,221,4.97,288,0,1,0,1,0,1,1,0,0,4,10.693384615384616,10.695217391304348,60,112,77,9,0
 Kaolack,24,1,Deuxième Session,NULL,7.57,NON ADMIS,1,2018,M,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,1,Pass,ADM,1,2000,11.12,11.22,10.58,11.38,12,9,10,6,8,12.0,0.0,0.0,0.0,260,10.0,10.0,10.94,18,172.0,244,7.57,225,0,1,0,1,0,1,1,0,0,4,10.863333333333333,11.245,29,139,12,4,3
 Dakar,20,1,Deuxième Session,NULL,4.25,NON ADMIS,1,2018,M,S2,"ECOLE PRIVEE LAIQUE ""PAPE BENOIT XVI SAGEF 2""",O,Académie de Pikine - Guédiawaye,MBAO,ECOLE ELEMENTAIRE LGI MBAO,1,Pass,ADM,2,1999,12.78,12.11,11.63,11.45,10,8,10,7,10,6.0,0.0,0.0,0.0,224,8.62,10.69,10.71,19,148.0,293,4.25,311,0,1,0,1,0,1,1,0,0,4,10.693384615384616,10.722727272727273,42,17,19,9,0
 Thiès,15,1,Deuxième Session,NULL,6.91,NON ADMIS,1,2018,M,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,2,Pass,ADM,2,2004,9.73,10.91,10.51,9.21,9,12,10,4,8,3.0,0.0,0.0,0.0,208,8.0,10.42,11.65,23,145.35,297,6.91,242,0,1,0,1,0,1,1,0,0,4,10.863333333333333,11.245,29,139,12,4,9
 Kaolack,60,1,Première Session,Bien,14.1,PASSE,1,2018,M,S1,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,1,ABien,ADM,1,1997,15.58,12.93,13.22,12.98,14,12,12,8,11,8.0,0.0,0.0,0.0,324,12.0,12.0,13.0,21,318.0,12,114.1,9,1,0,0,1,0,0,1,2,1,2,10.863333333333333,11.245,29,139,12,4,3
 Louga,16,1,Deuxième Session,NULL,5.15,NON ADMIS,1,2018,F,S2,LYCEE MACODOU KANGUE SALL,O,Académie de Louga,KEBEMER,LYCEE MACODOU KANGUE SALL,1,Pass,ADM,2,1998,9.92,11.98,8.18,8.97,11,10,8,7,8,5.0,0.0,0.0,0.0,217,8.35,10.19,11.35,20,159.0,271,5.15,286,0,1,0,0,1,1,0,0,0,4,10.847500000000002,10.84,30,120,87,7,5
 Diourbel,60,1,Première Session,Passable,11.0,PASSE,1,2018,M,S1,LYCEE DE NDANGALMA,O,Académie de Diourbel,NDANGALMA,LYCEE DE NDANGALMA,1,Pass,ADM,1,2006,13.56,10.5,9.67,10.04,10,11,12,6,7,9.0,0.0,0.0,0.0,270,10.0,10.0,10.5,19,266.0,62,111.0,62,1,0,0,1,0,0,1,2,1,0,11.153636363636364,10.950000000000001,48,81,58,1,1
 Dakar,3,1,Deuxième Session,NULL,2.5,NON ADMIS,1,2018,F,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE SEYDINA LIMAMOULAYE,1,Pass,ADM,2,1998,10.44,9.7,8.17,8.57,12,9,13,12,8,4.0,0.0,0.0,0.0,240,9.23,10.92,10.59,20,162.0,261,2.5,341,0,1,0,0,1,1,0,0,0,4,10.693384615384616,10.663333333333332,20,135,97,9,0
 Fatick,3,1,Deuxième Session,NULL,4.14,NON ADMIS,1,2018,F,S2,LYCEE DE DIARRERE,O,Académie de Fatick,DIOUROUP,LYCEE DE DIOUROUP,2,Pass,ADM,2,2006,10.6,12.07,10.08,10.39,10,11,8,4,3,6.0,0.0,0.0,0.0,209,8.04,10.69,11.41,21,148.2,292,4.14,313,0,1,0,0,1,1,0,0,0,4,10.715652173913044,10.69,13,58,41,2,2
