REGION_DE_NAISSANCE,CREDIT,NIVEAU,SESSION,MENTION,MOYENNE ANNUELLE,RESULTAT,RESULTAT APP EVALUATION,Année BAC,Sexe,Série,Ets. de provenance,Type candidature,Académie de l'Ets. Prov.,Résidence,Centre d'Ec.,Nbre Fois au BAC,Mention,Résultat,Groupe Résultat,Année de l'Extrait EC,Moy. nde,Moy. ère,Moy. S Term.,Moy. S Term..1,MATH,SCPH,FR,PHILO,AN,SVT,COME,AFTA,EPAT,Tot. Pts au Grp.,Moyenne au Grp.,Moy. Gle,Moy. sur Mat.Fond.,Age en Décembre 2018,Score DAP,Rang DAP,Score L1,Rang L1,S1,S2,S3,Homme,Femme,Série_Encode,Sexe_Encode,RESULTAT_Encode,SESSION_Encode,MENTION_Encode,Academie perf.,Residence perf.,Résidence_Encode,Ets. de provenance_Encode,Centre d'Ec._Encode,Académie de l'Ets. Prov._Encode,REGION_DE_NAISSANCE_Encode
 Dakar,60,1,Deuxième Session,Passable,10.49,PASSE,1,2018,F,S2,COURS PRIVES SAVOIR PLUS,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,2,Pass,ADM,1,1999,10.88,10.75,10.53,12.29,10,10,12,8,14,12,0.0,0.0,0.0,274,10.54,10.54,10.71,19,163.4,278,10.49,264,0,1,0,0,1,1,0,2,0,0,10.725974025974025,10.592222222222222,45,29,146,9,0
Kaffrine,37,1,Deuxième Session,NULL,8.36,NON ADMIS,1,2018,M,S2,LYCEE BABACAR COBAR NDAW,O,Académie de Kaffrine,KAFFRINE,LYCEE BABACAR COBAR NDAW,1,Pass,ADM,2,1999,12.11,12.57,10.62,10.82,2,8,6,11,10,14,0.0,0.0,0.0,222,8.54,10.73,10.47,19,142.0,619,8.36,566,0,1,0,1,0,1,1,0,0,4,10.516153846153847,10.283333333333333,38,94,28,3,12
 Diourbel,60,1,Première Session,Passable,10.25,PASSE,1,2018,M,S2,LYCEE MACODOU KANGUE SALL,O,Académie de Louga,KEBEMER,LYCEE MACODOU KANGUE SALL,1,Pass,ADM,1,1998,12.51,10.42,10.08,11.77,9,11,8,11,8,11,0.0,0.0,0.0,260,10.0,10.0,10.41,20,157.0,389,110.25,133,0,1,0,1,0,1,1,2,1,0,10.643953488372093,10.56,42,229,127,7,1
 Diourbel,40,1,Deuxième Session,NULL,8.81,NON ADMIS,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA A,2,Pass,ADM,1,2010,10.55,10.1,11.28,10.83,10,14,8,8,5,9,0.0,0.0,0.0,260,10.0,10.0,11.06,20,155.79999999999998,414,8.81,524,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.639425287356321,32,248,7,9,1
 Thiès,60,1,Deuxième Session,Assez-Bien,12.45,PASSE,1,2018,M,S2,LYCEE DAROU KHOUDOSS ,O,Académie de Thiès,DAROU KHOUDOSS,LYCEE DAROU KHOUDOSS ,1,Pass,ADM,2,1998,12.57,10.18,10.58,11.22,2,11,9,13,4,11,0.0,0.0,0.0,227,8.73,11.12,11.88,20,129.0,707,12.45,171,0,1,0,1,0,1,1,2,0,1,10.606013513513513,10.678,12,109,33,14,9
 Kaolack,60,1,Première Session,Passable,10.49,PASSE,1,2018,F,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,2,Pass,ADM,1,1997,11.18,9.97,11.65,12.35,7,14,10,11,9,14,0.0,0.0,0.0,301,11.58,11.58,11.94,21,172.9,146,110.49,103,0,1,0,0,1,1,0,2,1,0,10.433076923076923,10.3396,41,252,15,4,3
 Dakar,23,1,Deuxième Session,NULL,7.26,NON ADMIS,1,2018,M,S2,LYCEE DE MBACKE,O,Académie de Diourbel,MBACKE,LYCEE DE MBACKE,2,Pass,ADM,1,1996,10.32,10.45,11.55,12.49,6,12,8,10,10,11,0.0,0.0,0.0,265,10.19,10.19,9.88,22,142.5,611,7.26,618,0,1,0,1,0,1,1,0,0,4,10.351333333333335,10.188333333333334,59,149,68,1,0
 Thiès,60,1,Deuxième Session,Passable,11.08,PASSE,1,2018,F,S2,LYCEE LEOPOLD SEDAR SENGHOR,O,Académie de Thiès,JOAL,LYCEE LEOPOLD SEDAR SENGHOR,2,Pass,ADM,1,1997,12.09,9.71,11.04,10.58,11,11,13,8,12,12,0.0,0.0,0.0,302,11.62,11.62,11.35,21,162.45,289,11.08,200,0,1,0,0,1,1,0,2,0,0,10.606013513513513,10.719999999999999,37,225,124,14,9
 Thiès,60,1,Deuxième Session,Passable,10.01,PASSE,1,2018,M,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,1,Pass,ADM,1,2018,12.76,10.94,10.19,12.07,13,12,10,11,10,11,0.0,0.0,0.0,303,11.65,11.65,11.94,21,178.0,83,10.01,364,0,1,0,1,0,1,1,2,0,0,10.606013513513513,10.896666666666667,117,87,25,14,9
 Louga,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,M,S2,NOUVEAU LYCEE DE LOUGA,O,Académie de Louga,LOUGA,LYCEE MALICK SALL,1,Pass,ADM,2,2008,11.91,10.97,11.18,10.83,5,9,8,7,8,9,0.0,0.0,0.0,214,8.23,10.08,10.12,19,129.0,707,10.0,367,0,1,0,1,0,1,1,2,0,0,10.643953488372093,10.577333333333334,55,256,130,7,5
 Thiès,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE DEMBA DIOP,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,2,Pass,ADM,1,1994,11.1,9.65,11.38,10.19,6,12,8,10,8,15,0.0,0.0,0.0,286,11.0,11.0,11.29,24,165.29999999999998,254,10.0,367,0,1,0,0,1,1,0,2,0,0,10.606013513513513,10.566285714285714,63,206,19,14,9
 Dakar,27,1,Deuxième Session,NULL,5.43,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE SEYDINA MANDIONE LAYE,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,1,Pass,ADM,1,1999,14.83,11.84,10.52,10.73,11,7,13,5,12,13,0.0,0.0,0.0,270,10.38,10.38,10.29,19,167.0,220,5.43,680,0,1,0,0,1,1,0,0,0,4,10.54820754716981,10.64857142857143,82,71,14,0,0
 Dakar,60,1,Deuxième Session,Passable,10.98,PASSE,1,2018,F,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,1,ABien,ADM,1,2005,11.39,12.68,13.18,13.33,14,12,9,8,8,12,0.0,0.0,0.0,305,11.73,12.0,12.59,20,208.0,12,10.98,206,0,1,0,0,1,1,0,2,0,0,10.725974025974025,10.896896551724138,86,196,108,9,0
 Dakar,0,1,Deuxième Session,NULL,0.54,NON ADMIS,1,2018,F,S2,COURS PRIVES SERIGNE MODOU BOUSSO DIENG MBACKE ,O,Académie de Dakar,PARCELLES ASSAINIES,LYCEE SERGENT MALAMINE CAMARA,3,Pass,ADM,1,1998,13.42,13.15,13.17,11.89,11,10,11,9,13,11,0.0,0.0,0.0,282,10.85,10.85,10.65,20,144.0,597,0.54,775,0,1,0,0,1,1,0,0,0,4,10.54820754716981,10.64857142857143,82,30,137,0,0
 Dakar,60,1,Première Session,Passable,10.8,PASSE,1,2018,F,S2,NOUVEAU LYCEE DE KAOLACK,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,1,Pass,ADM,1,1999,11.37,11.35,8.13,10.0,6,9,13,7,9,16,0.0,0.0,0.0,264,10.15,10.15,10.59,19,175.0,112,110.8,70,0,1,0,0,1,1,0,2,1,0,10.433076923076923,10.3396,41,255,15,4,0
 Kaolack,60,1,Deuxième Session,Passable,10.39,PASSE,1,2018,F,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,1,Pass,ADM,1,1999,14.68,11.34,12.79,11.83,16,9,9,9,9,11,0.0,0.0,0.0,278,10.69,10.69,11.76,19,185.0,40,10.39,276,0,1,0,0,1,1,0,2,0,0,10.433076923076923,10.3396,41,252,16,4,3
 Dakar,10,1,Deuxième Session,NULL,6.52,NON ADMIS,1,2018,M,S2,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,2,Pass,ADM,1,2014,10.45,11.37,11.44,12.62,12,9,10,7,6,11,0.0,0.0,0.0,260,10.0,10.0,10.59,22,151.04999999999998,490,6.52,648,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.592222222222222,45,253,146,9,0
 Dakar,18,1,Deuxième Session,NULL,7.13,NON ADMIS,1,2018,M,S2,ECOLE PRIVEE NATANGUE,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,4,Pass,ADM,1,1995,10.77,8.0,11.53,11.38,8,11,13,8,10,10,0.0,0.0,0.0,268,10.31,10.31,9.76,23,124.95,730,7.13,623,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.592222222222222,45,66,146,9,0
 Kaolack,41,1,Deuxième Session,NULL,9.46,NON ADMIS,1,2018,M,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,3,Pass,ADM,1,2004,9.91,7.85,12.4,11.85,9,11,7,7,8,13,0.0,0.0,0.0,265,10.19,10.19,11.12,22,152.1,473,9.46,459,0,1,0,1,0,1,1,0,0,4,10.433076923076923,10.3396,41,252,15,4,3
 Dakar,60,1,Deuxième Session,Passable,10.06,PASSE,1,2018,F,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,2,Pass,ADM,1,1997,10.25,11.2,10.7,10.4,8,9,12,5,9,13,0.0,0.0,0.0,263,10.12,10.12,10.12,21,147.25,546,10.06,353,0,1,0,0,1,1,0,2,0,0,10.725974025974025,10.896896551724138,86,196,108,9,0
 Dakar,30,1,Deuxième Session,NULL,7.85,NON ADMIS,1,2018,M,S2,LYCEE DE NDIEDIENG,O,Académie de Kaolack,NDIEDIENG,LYCEE DE NDIEDIENG,2,Pass,ADM,1,1996,13.38,9.25,12.49,12.01,12,10,15,6,7,10,0.0,0.0,0.0,277,10.65,10.65,10.59,22,150.1,502,7.85,598,0,1,0,1,0,1,1,0,0,4,10.433076923076923,10.65,67,156,74,4,0
 Thiès,60,1,Première Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,2,Pass,ADM,1,1998,11.04,9.89,12.69,13.41,10,13,7,4,9,11,0.0,0.0,0.0,268,10.31,10.31,11.41,20,162.45,289,110.0,159,0,1,0,0,1,1,0,2,1,0,10.606013513513513,10.896666666666667,117,87,25,14,9
 Kaolack,36,1,Deuxième Session,NULL,7.09,NON ADMIS,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE BANQUE ISLAMIQUE,2,Pass,ADM,1,1998,11.73,11.01,13.87,10.74,10,12,14,10,5,12,0.0,0.0,0.0,292,11.23,11.23,11.41,20,163.4,278,7.09,627,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.639425287356321,32,248,29,9,3
 Thiès,3,1,Deuxième Session,NULL,6.06,NON ADMIS,1,2018,M,S2,LYCEE DEMBA DIOP,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,1,Pass,ADM,1,2000,11.4,11.8,10.11,11.62,8,10,11,10,14,13,0.0,0.0,0.0,289,11.12,11.12,10.47,18,170.0,180,6.06,663,0,1,0,1,0,1,1,0,0,4,10.606013513513513,10.566285714285714,63,206,19,14,9
 Dakar,60,1,Première Session,Passable,10.68,PASSE,1,2018,F,S2,LYCEE BANQUE ISLAMIQUE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA A,2,Pass,ADM,1,1998,11.25,11.06,12.8,13.0,6,11,13,6,6,14,0.0,0.0,0.0,264,10.15,10.15,10.59,20,154.85,432,110.68,87,0,1,0,0,1,1,0,2,1,0,10.725974025974025,10.639425287356321,32,95,7,9,0
 Diourbel,60,1,Première Session,Passable,10.08,PASSE,1,2018,M,S2,LYCEE DE BAMBEY,O,Académie de Diourbel,BAMBEY,LYCEE DE BAMBEY,1,Pass,ADM,1,2011,13.0,11.34,11.09,11.38,9,10,10,11,9,12,0.0,0.0,0.0,265,10.19,10.19,10.41,19,168.0,208,110.08,153,0,1,0,1,0,1,1,2,1,0,10.351333333333335,10.434285714285712,2,112,36,1,1
Sédhiou,0,1,Deuxième Session,NULL,0.48,NON ADMIS,1,2018,M,S2,LYCEE IBOU DIALLO,O,Académie de Sédhiou,SEDHIOU,LYCEE IBOU DIALLO,4,Pass,ADM,1,2007,11.53,10.28,11.08,10.83,12,10,12,10,9,10,0.0,0.0,0.0,272,10.46,10.46,10.59,22,134.29999999999998,684,0.48,779,0,1,0,1,0,1,1,0,0,4,10.63,10.396666666666667,102,219,121,12,14
 Diourbel,15,1,Deuxième Session,NULL,6.67,NON ADMIS,1,2018,M,S2,ECOLE PRIVEE SERIGNE SOHIBOU MBACKE,O,Académie de Diourbel,DIOURBEL,LYCEE TECHNIQUE AMADOU BAMBA,3,Pass,ADM,1,2006,10.12,10.17,9.94,10.22,7,13,8,8,8,12,0.0,0.0,0.0,260,10.0,10.0,10.88,23,148.5,533,6.67,639,0,1,0,1,0,1,1,0,0,4,10.351333333333335,10.38225806451613,20,69,142,1,1
 Dakar,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,2,Pass,ADM,2,1996,9.8,8.2,10.6,10.8,12,9,9,7,4,13,0.0,0.0,0.0,259,9.96,11.42,13.06,22,162.45,289,10.0,367,0,1,0,0,1,1,0,2,0,0,10.725974025974025,10.896896551724138,86,196,108,9,0
 Thiès,60,1,Deuxième Session,Passable,10.57,PASSE,1,2018,F,S2,LYCEE DE SANDIARA,O,Académie de Thiès,SANDIARA,LYCEE DE SANDIARA,2,Pass,ADM,1,2006,10.61,11.15,11.0,11.82,13,11,8,6,6,10,0.0,0.0,0.0,260,10.0,10.0,11.24,24,158.65,353,10.57,253,0,1,0,0,1,1,0,2,0,0,10.606013513513513,10.545,98,185,98,14,9
 Louga,18,1,Deuxième Session,NULL,4.51,NON ADMIS,1,2018,F,S2,LYCEE DE DAHRA,O,Académie de Louga,DAHRA,LYCEE DE DAHRA,1,Pass,ADM,2,2010,10.93,10.69,10.23,9.99,11,7,9,7,11,6,0.0,0.0,0.0,208,8.0,12.04,13.12,18,125.0,729,4.51,700,0,1,0,0,1,1,0,0,0,4,10.643953488372093,10.976,10,119,42,7,5
 Saint-Louis,43,1,Deuxième Session,NULL,7.47,AUTORISE,1,2018,F,S2,LYCEE DE MBORO,O,Académie de Thiès,MBORO,LYCEE DE MBORO,2,Pass,ADM,1,1999,10.41,9.91,10.77,11.03,7,12,12,5,12,13,0.0,0.0,0.0,274,10.54,10.54,10.88,19,167.2,218,7.47,610,0,1,0,0,1,1,0,1,0,4,10.606013513513513,10.333333333333334,61,151,70,14,7
 Thiès,60,1,Première Session,Passable,10.35,PASSE,1,2018,M,S2,LYCEE DE SALY,O,Académie de Thiès,SALY,LYCEE DE SALY,2,Pass,ADM,1,1995,12.09,9.84,11.58,11.39,12,12,10,10,7,8,0.0,0.0,0.0,260,10.0,10.0,10.59,23,148.2,535,110.35,122,0,1,0,1,0,1,1,2,1,0,10.606013513513513,10.416,96,183,96,14,9
 Dakar,36,1,Deuxième Session,NULL,8.92,NON ADMIS,1,2018,F,S2,SALDIA,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,1,Pass,ADM,1,2000,11.91,13.7,10.52,9.23,9,11,12,7,7,10,0.0,0.0,0.0,268,10.31,10.31,10.06,18,161.0,319,8.92,510,0,1,0,0,1,1,0,0,0,4,10.54820754716981,10.512179487179488,11,258,24,0,0
 Dakar,16,1,Deuxième Session,NULL,6.86,NON ADMIS,1,2018,M,S2,CANDIDAT INDIVIDUEL DE RUFISQUE (CAOSP),I,Académie de Rufisque,RUFISQUE,LYCEE SERGENT MALAMINE CAMARA,4,Pass,ADM,1,1993,0.0,0.0,0.0,0.0,5,13,9,9,13,10,0.0,0.0,0.0,260,10.0,10.0,9.59,25,123.25,736,6.86,634,0,1,0,1,0,1,1,0,0,4,10.467735849056604,10.449444444444445,93,4,137,10,0
 Dakar,60,1,Deuxième Session,Passable,11.32,PASSE,1,2018,F,S2,LYCEE DE OUAKAM,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,2,Pass,ADM,2,1998,13.32,11.29,13.16,12.73,8,13,10,5,10,9,0.0,0.0,0.0,252,9.69,11.88,12.41,20,143.45,602,11.32,187,0,1,0,0,1,1,0,2,0,0,10.54820754716981,10.512179487179488,11,168,147,0,0
 Thiès,6,1,Deuxième Session,NULL,2.11,NON ADMIS,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,LYCEE BANQUE ISLAMIQUE,1,Pass,ADM,2,2010,11.75,11.9,10.02,10.24,9,11,6,5,6,6,0.0,0.0,0.0,213,8.19,10.62,11.47,20,127.0,717,2.11,748,0,1,0,1,0,1,1,0,0,4,10.725974025974025,10.639425287356321,32,248,29,9,9
 Thiès,6,1,Deuxième Session,NULL,4.5,NON ADMIS,1,2018,F,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,3,Pass,ADM,1,2003,11.01,10.39,10.6,11.04,9,8,10,5,11,16,0.0,0.0,0.0,270,10.38,10.38,11.12,21,154.8,443,4.5,702,0,1,0,0,1,1,0,0,0,4,10.606013513513513,10.896666666666667,117,87,25,14,9
 Dakar,60,1,Première Session,Passable,10.0,PASSE,1,2018,M,S2,GROUPE SCOLAIRE LE BAOBAB,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA A,2,Pass,ADM,2,1998,11.16,10.22,11.51,12.24,7,13,10,7,9,8,0.0,0.0,0.0,243,9.35,10.27,10.88,20,133.95,689,110.0,159,0,1,0,1,0,1,1,2,1,0,10.725974025974025,10.639425287356321,32,78,7,9,0
 Dakar,60,1,Deuxième Session,Passable,10.19,PASSE,1,2018,F,S2,ACADEMIA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA B,3,Pass,ADM,2,1995,10.79,10.57,10.31,10.09,8,10,8,6,6,12,0.0,0.0,0.0,243,9.35,11.54,12.59,23,138.6,653,10.19,321,0,1,0,0,1,1,0,2,0,0,10.725974025974025,10.639425287356321,32,0,8,9,0
Kaffrine,60,1,Première Session,Passable,10.29,PASSE,1,2018,M,S2,LYCEE BOUNA SEMOU NIANG DE KOUMPENTOUM,O,Académie de Tambacounda,KOUMPENTOUM,LYCEE DE KOUMPENTOUM,2,Pass,ADM,1,2008,12.08,9.38,10.44,11.75,9,13,9,6,15,7,0.0,0.0,0.0,261,10.04,10.04,9.71,21,135.85,675,110.28999999999999,128,0,1,0,1,0,1,1,2,1,0,10.65846153846154,10.29,49,98,62,13,12
 Ziguinchor,60,1,Deuxième Session,Passable,11.75,PASSE,1,2018,M,S2,LYCEE DJIGNABO,O,Académie de Ziguinchor,ZIGUINCHOR,COLLEGE SAINT CHARLES LWANGA,1,ABien,ADM,1,1999,14.09,12.55,12.72,13.61,8,16,8,8,18,11,0.0,0.0,0.0,312,12.0,12.0,11.88,19,208.0,12,11.75,176,0,1,0,1,0,1,1,2,0,0,10.608695652173912,10.711428571428572,122,209,17,15,10
 Dakar,60,1,Deuxième Session,Passable,10.01,PASSE,1,2018,M,S2,LYCEE DES PARCELLES ASSAINIES U13,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,1,Pass,ADM,2,1998,9.4,9.95,9.91,7.63,11,8,7,6,6,8,0.0,0.0,0.0,214,8.23,11.46,12.76,20,132.0,700,10.01,364,0,1,0,1,0,1,1,2,0,0,10.54820754716981,10.64857142857143,82,207,14,0,0
 Thiès,60,1,Deuxième Session,Passable,10.82,PASSE,1,2018,F,S2,LYCEE MALICK SY,O,Académie de Thiès,THIES,COLLEGE SAINT GABRIEL,1,Pass,ADM,1,1999,13.6,10.08,10.88,10.42,14,11,4,8,10,10,0.0,0.0,0.0,271,10.42,10.42,11.53,19,181.0,55,10.82,226,0,1,0,0,1,1,0,2,0,0,10.606013513513513,10.645483870967741,114,233,18,14,9
 Dakar,60,1,Première Session,Passable,11.49,PASSE,1,2018,F,S2,LYCEE SEYDINA ISSA ROHOU LAHI,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA A,1,Pass,ADM,1,1998,12.46,12.91,11.95,10.64,7,11,10,10,10,11,0.0,0.0,0.0,260,10.0,10.0,9.82,20,149.0,528,111.49,28,0,1,0,0,1,1,0,2,1,0,10.725974025974025,10.639425287356321,32,247,7,9,0
 Dakar,60,1,Première Session,Passable,11.64,PASSE,1,2018,F,S2,LYCEE SERGENT MALAMINE CAMARA,O,Académie de Dakar,PARCELLES ASSAINIES,LYCEE SERGENT MALAMINE CAMARA,1,Pass,ADM,2,1998,14.09,11.96,13.74,12.58,12,11,5,5,12,5,0.0,0.0,0.0,230,8.85,11.54,11.53,20,133.0,693,111.64,21,0,1,0,0,1,1,0,2,1,0,10.54820754716981,10.64857142857143,82,242,137,0,0
 Kaolack,30,1,Deuxième Session,NULL,8.24,NON ADMIS,1,2018,M,S2,LYCEE DE NDOFFANE,O,Académie de Kaolack,NDOFFANE,LYCEE DE NDOFFANE,3,Pass,ADM,1,2007,10.58,10.86,11.26,9.0,13,10,10,7,11,10,0.0,0.0,0.0,279,10.73,10.73,10.88,21,145.8,570,8.24,573,0,1,0,1,0,1,1,0,0,4,10.433076923076923,10.46,68,157,75,4,3
 Kolda,60,1,Deuxième Session,Passable,10.84,PASSE,1,2018,F,S2,LYCEE BOUNA KANE DE KOLDA,O,Académie de Kolda,KOLDA,LYCEE ALPHA MOLO BALDE,2,Pass,ADM,1,1998,12.19,12.54,12.43,12.07,10,12,7,8,10,10,0.0,0.0,0.0,266,10.23,10.23,10.71,20,152.0,474,10.84,224,0,1,0,0,1,1,0,2,0,0,10.466363636363637,10.57375,48,97,27,5,4
 Tambacounda,60,1,Première Session,Passable,11.41,PASSE,1,2018,M,S2,COURS PRIVES LAMINE GUEYE,O,Académie de Tambacounda,TAMBACOUNDA,LYCEE MAME CHEIKH MBAYE,3,Pass,ADM,2,2004,10.52,9.39,8.25,9.14,12,10,4,14,12,7,0.0,0.0,0.0,254,9.77,13.12,13.41,22,126.0,724,111.41,31,0,1,0,1,0,1,1,2,1,0,10.65846153846154,10.819999999999999,109,25,131,13,8
 Dakar,20,1,Deuxième Session,NULL,7.4,NON ADMIS,1,2018,F,S2,LYCEE DE KEUR MASSAR ,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,2,Pass,ADM,1,1996,12.22,9.47,12.86,12.58,7,11,12,11,12,14,0.0,0.0,0.0,285,10.96,10.96,10.88,22,158.65,353,7.4,614,0,1,0,0,1,1,0,0,0,4,10.725974025974025,10.592222222222222,45,140,146,9,0
 Thiès,60,1,Première Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE DEMBA DIOP,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,1,Pass,ADM,2,1995,9.39,11.57,11.07,10.55,8,11,9,5,2,13,0.0,0.0,0.0,245,9.42,10.23,11.88,23,165.0,258,110.0,159,0,1,0,0,1,1,0,2,1,0,10.606013513513513,10.566285714285714,63,206,19,14,9
 Thiès,26,1,Deuxième Session,NULL,7.57,NON ADMIS,1,2018,F,S2,COLLEGE SAINT GABRIEL,O,Académie de Thiès,THIES,LYCEE D' ENSEIGNEMENT TECHNIQUE ET DE FORMATION PR,2,Pass,ADM,1,1998,11.77,9.77,9.97,10.1,8,8,13,11,8,15,0.0,0.0,0.0,279,10.73,10.73,10.47,20,153.9,450,7.57,606,0,1,0,0,1,1,0,0,0,4,10.606013513513513,10.645483870967741,114,17,31,14,9
 Dakar,60,1,Deuxième Session,Passable,10.0,PASSE,1,2018,F,S2,LYCEE MALICK SY,O,Académie de Thiès,THIES,LYCEE D' ENSEIGNEMENT TECHNIQUE ET DE FORMATION PR,1,Pass,ADM,1,1999,10.81,10.61,10.51,11.21,10,10,9,7,9,13,0.0,0.0,0.0,266,10.23,10.23,11.06,19,178.0,83,10.0,367,0,1,0,0,1,1,0,2,0,0,10.606013513513513,10.645483870967741,114,233,31,14,0
 Thiès,60,1,Première Session,Passable,10.43,PASSE,1,2018,M,S2,LYCEE CHEIKH MOURATH NDAO,O,Académie de Thiès,MEKHE,CEM  CHEIKH MOURATH NDAO DE MEKHE,2,Pass,ADM,1,1996,11.19,10.38,11.47,11.87,15,10,10,4,5,9,0.0,0.0,0.0,261,10.04,10.04,11.12,22,155.79999999999998,414,110.43,111,0,1,0,1,0,1,1,2,1,0,10.606013513513513,10.532,65,104,0,14,9
 Fatick,15,1,Deuxième Session,NULL,6.6,NON ADMIS,1,2018,F,S2,LYCEE DE DIOHINE,O,Académie de Fatick,DIOHINE,LYCEE DE DIOHINE,4,Pass,ADM,1,2007,11.54,9.65,11.44,10.35,9,12,10,14,5,15,0.0,0.0,0.0,291,11.19,11.19,12.18,23,158.1,366,6.6,645,0,1,0,0,1,1,0,0,0,4,10.480731707317073,10.392,18,124,48,2,2
 Dakar,60,1,Deuxième Session,Passable,11.79,PASSE,1,2018,F,S2,ECOLE PRIVEE LA SOURCE DU SAVOIR,O,Académie de Rufisque,JAXAAY,LYCEE PLAN JAXAAY,3,Pass,ADM,1,1996,10.09,9.76,9.24,8.09,12,13,8,7,9,8,0.0,0.0,0.0,265,10.19,10.19,10.94,23,144.9,580,11.79,173,0,1,0,0,1,1,0,2,0,0,10.467735849056604,10.19,36,56,135,10,0
 Dakar,37,1,Deuxième Session,NULL,6.72,NON ADMIS,1,2018,F,S2,INDIVIDUEL LA MAISON DE LA SAGESSE,I,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,2,Pass,ADM,2,1998,0.0,0.0,0.0,0.0,7,13,14,12,10,5,0.0,0.0,0.0,251,9.65,13.5,13.24,20,116.85,763,6.72,638,0,1,0,0,1,1,0,0,0,4,10.54820754716981,10.512179487179488,11,85,147,0,0
 Fatick,60,1,Deuxième Session,Passable,10.23,PASSE,1,2018,M,S2,CANDIDAT INDIVIDUEL SAINT - LOUIS (CAOSP),I,Académie de Saint - Louis,SAINT LOUIS,LYCEE DE DEMETTE,4,Pass,ADM,1,2001,0.0,0.0,0.0,0.0,13,9,14,8,11,11,0.0,0.0,0.0,292,11.23,11.23,10.88,24,138.54999999999998,660,10.23,310,0,1,0,1,0,1,1,2,0,0,10.538157894736841,10.502380952380953,95,10,43,11,2
